source,method,metric,mean,ci_low,ci_high,n_records,n_boot,seed
ratbench_d1_blind_backstop_v2_api_100,blanket_qi,utility_fact_preservation,1.0,1.0,1.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,blanket_qi,token_change_rate,0.107706,0.099453,0.116169,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b2,direct_identifier_leakage,0.0,0.0,0.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b2,record_compromise_rate,0.0,0.0,0.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b2,exact_attribute_leakage,0.040833,0.016667,0.070833,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b2,coarse_attribute_leakage,0.0475,0.0225,0.079167,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b2,risk_weighted_leakage,0.044429,0.019621,0.076362,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b2,label_preservation,1.0,1.0,1.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b2,utility_fact_preservation,1.0,1.0,1.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b2,token_change_rate,0.099655,0.091166,0.10818,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b4,direct_identifier_leakage,0.0,0.0,0.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b4,record_compromise_rate,0.0,0.0,0.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b4,exact_attribute_leakage,0.045833,0.020833,0.076667,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b4,coarse_attribute_leakage,0.064167,0.036667,0.0975,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b4,risk_weighted_leakage,0.053971,0.028993,0.085027,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b4,label_preservation,1.0,1.0,1.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b4,utility_fact_preservation,1.0,1.0,1.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b4,token_change_rate,0.098797,0.090401,0.107137,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b6,direct_identifier_leakage,0.0,0.0,0.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b6,record_compromise_rate,0.0,0.0,0.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b6,exact_attribute_leakage,0.058333,0.0275,0.095,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b6,coarse_attribute_leakage,0.086667,0.050812,0.1275,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b6,risk_weighted_leakage,0.071604,0.039293,0.111365,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b6,label_preservation,1.0,1.0,1.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b6,utility_fact_preservation,1.0,1.0,1.0,100,5000,20260627
ratbench_d1_blind_backstop_v2_api_100,rbqig_b6,token_change_rate,0.097454,0.089075,0.106101,100,5000,20260627
